,title,link,views,time,duration,img
1309,Merge an array of size n into another array of size m+n | GeeksforGeeks,/watch?v=cjDlvwRSCPw,12K views,5 years ago,2:49,https://i.ytimg.com/vi/cjDlvwRSCPw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQfb2qBAS-dt15LNT8bbYPcHJssw
1310,Python Programming Tutorial | Counters in Python - Part 2 | GeeksforGeeks,/watch?v=rqzSa8O97TM,3.8K views,5 years ago,1:52,https://i.ytimg.com/vi/rqzSa8O97TM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1BWt0Fh3WWfLYMWewyOcrLA8U7g
1311,Python Programming Tutorial | Counters in Python - Part 1 | GeeksforGeeks,/watch?v=3qdRTlWpdGo,11K views,5 years ago,2:17,https://i.ytimg.com/vi/3qdRTlWpdGo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAd1FxfjhlBl4lt6oTO4RUjF2szfA
1312,Check sum of Covered and Uncovered nodes of Binary Tree | GeeksforGeeks,/watch?v=hRk4in1Rg_M,2.2K views,5 years ago,4:00,https://i.ytimg.com/vi/hRk4in1Rg_M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqkl3r-aB15kfqI5DfCE_6iYnFSQ
1313,Number of ways to traverse an N-ary tree | GeeksforGeeks,/watch?v=Uv1W80vMVC4,13K views,5 years ago,7:08,https://i.ytimg.com/vi/Uv1W80vMVC4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyT3zEGDYecr8MaA7oBMlgIhVsXQ
1314,Iterative method to check if two trees are mirror of each other | GeeksforGeeks,/watch?v=v70YxIpP-IY,2.6K views,5 years ago,11:0,https://i.ytimg.com/vi/v70YxIpP-IY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD48OsgO-YE2477DpVHrxG_AOngLg
1315,Python Programming Tutorial | Python Modules - Part 2 (Regular Expression) | GeeksforGeeks,/watch?v=JKNLy55G2z0,10K views,5 years ago,4:30,https://i.ytimg.com/vi/JKNLy55G2z0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9bipHFflBymtnc4tJMhYjAkP6Pw
1316,Level order traversal line by line | Set 2 (Using Two Queues) | GeeksforGeeks,/watch?v=V68L3GOKgd4,1.8K views,5 years ago,6:40,https://i.ytimg.com/vi/V68L3GOKgd4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCGc14F8arylhJWPB4GyFnUzVWpw
1317,Print out all of root-to-leaf paths of a Binary Tree one per line | GeeksforGeeks,/watch?v=JPspskkZn9E,14K views,5 years ago,5:14,https://i.ytimg.com/vi/JPspskkZn9E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0TWRSvXvcGXMHLcUNVyATN3Wb7A
1318,Level with maximum number of nodes | GeeksforGeeks,/watch?v=3lMu93D5v5Q,5.2K views,5 years ago,10:1,https://i.ytimg.com/vi/3lMu93D5v5Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArkmb6UbC_3P9aXRNwp2EzHNReXQ
1319,Find subarray with given sum | Set 1 (Non-negative Numbers) | GeeksforGeeks,/watch?v=GY-KULykGaw,77K views,5 years ago,2:50,https://i.ytimg.com/vi/GY-KULykGaw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAUAicF4KWagVmyln0CGmgtyIGWkw
1320,Find the element that appears once where every other element appears twice | GeeksforGeeks,/watch?v=5CRbjH0PmeE,21K views,5 years ago,2:27,https://i.ytimg.com/vi/5CRbjH0PmeE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDkv9DpJAQW9kw2DjJdjNQlVeiiA
1321,Remove all the half nodes of a given Binary Tree | GeeksforGeeks,/watch?v=VW0ia_uBN0o,5.5K views,5 years ago,8:07,https://i.ytimg.com/vi/VW0ia_uBN0o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDIp4WMFtuahoKxVcxxDyamcYJnA
1322,Get Level of a node in a Binary Tree | GeeksforGeeks,/watch?v=IJCg_jxOM_Q,19K views,5 years ago,2:47,https://i.ytimg.com/vi/IJCg_jxOM_Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9iILkwxT1Ppxzfx9_dpPms51ZUQ
1323,Find next right node of a given key | GeeksforGeeks,/watch?v=RhdSsV66GAc,2.2K views,5 years ago,6:57,https://i.ytimg.com/vi/RhdSsV66GAc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDfOJebUT-4rQTnfeB_P0s4Hdcf6w
1324,Friends Pairing Problem | Dynamic Programming | GeeksforGeeks,/watch?v=jRKbOe88UYo,20K views,5 years ago,6:28,https://i.ytimg.com/vi/jRKbOe88UYo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB0OEqcaC31WHgIRB07SuufZZLnrA
1325,Find multiplication of sums of data of leaves at same levels | GeeksforGeeks,/watch?v=oG1LqvQbnzQ,1.4K views,5 years ago,6:47,https://i.ytimg.com/vi/oG1LqvQbnzQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVQlgRN3GPxFJKyp_FFj6VtpwJqQ
1326,Binary Indexed Tree or Fenwick Tree | Construction and Operations | GeeksforGeeks,/watch?v=4SNzC4uNmTA,44K views,5 years ago,4:43,https://i.ytimg.com/vi/4SNzC4uNmTA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2I4StE-lBfZwkYdJXEVVrKIpKuw
1327,Find maximum (or minimum) in Binary Tree | GeeksforGeeks,/watch?v=vpMe2aZM6Kg,31K views,5 years ago,6:29,https://i.ytimg.com/vi/vpMe2aZM6Kg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzXO4_pOz1SNJBvCp8JoIcS0GH9Q
1328,Find first non matching leaves in two binary trees | GeeksforGeeks,/watch?v=OXO1HSZHe-A,1.3K views,5 years ago,5:50,https://i.ytimg.com/vi/OXO1HSZHe-A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCs77IZqWF90nCB3UJjT8Z9a9OQZA
1329,Suffix Array | Set 1 | Introduction (Visualisation) | GeeksforGeeks,/watch?v=86cQgXnN4WI,7.5K views,5 years ago,2:17,https://i.ytimg.com/vi/86cQgXnN4WI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBa0gOPEnWuit5JmlDnJ_5qLgPVuA
1330,Evaluation of Expression Tree | GeeksforGeeks,/watch?v=2tpcqDmvJBU,33K views,5 years ago,5:57,https://i.ytimg.com/vi/2tpcqDmvJBU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFq32isApsWkUCTvAqd7PBRGLMnQ
1331,Difference between sums of odd level and even level nodes of a Binary Tree | GeeksforGeeks,/watch?v=6DnP2WSuhlE,4.4K views,5 years ago,4:53,https://i.ytimg.com/vi/6DnP2WSuhlE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBWAJ-i2Yh9AIA1rK2MocjkTxreiQ
1332,Double Tree | GeeksforGeeks,/watch?v=H5MEcaBikVE,3K views,5 years ago,4:14,https://i.ytimg.com/vi/H5MEcaBikVE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBWXcFNUaeKiijeUVvk39dLWTODLg
1333,Longest Palindromic Subsequence | Dynamic Programming | Set 12 | GeeksforGeeks,/watch?v=TLaGwTnd3HY,109K views,5 years ago,4:33,https://i.ytimg.com/vi/TLaGwTnd3HY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqGeVuP7NNumQqixAaVJ8tpU867w
1334,Density of Binary Tree in One Traversal | GeeksforGeeks,/watch?v=g-SaPOyROfU,1.8K views,5 years ago,4:08,https://i.ytimg.com/vi/g-SaPOyROfU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCg1XckPup2Pt9apGA-3TomFuYz6g
1335,Diameter of a Binary Tree | GeeksforGeeks,/watch?v=zUgxaZApKWA,53K views,5 years ago,8:35,https://i.ytimg.com/vi/zUgxaZApKWA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBkMPlhxhwwTvIrltqvlwNK-UBRyw
1336,Construct Special Binary Tree from given Inorder traversal | GeeksforGeeks,/watch?v=DLcV3oU325M,12K views,5 years ago,6:11,https://i.ytimg.com/vi/DLcV3oU325M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClwaUVTB44EqzIKmh4Pu5bt0uJhw
1337,Connect nodes at same level using constant extra space | GeeksforGeeks,/watch?v=OLvzM1ZcbtQ,17K views,5 years ago,8:39,https://i.ytimg.com/vi/OLvzM1ZcbtQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5Xb7n0Pvd0G4OnGtYZcH3nlpMCQ
1338,Check whether a given Binary Tree is Complete or not | Set 1 (Iterative Solution) | GeeksforGeeks,/watch?v=IPak9nF_64k,17K views,5 years ago,4:51,https://i.ytimg.com/vi/IPak9nF_64k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBD4sR35ucQESwpYctha1cE2zmAAw
1339,Check whether a binary tree is a full binary tree or not | GeeksforGeeks,/watch?v=_Hehd1KSq7Y,7.8K views,5 years ago,4:01,https://i.ytimg.com/vi/_Hehd1KSq7Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAyQTmZSfUE3ijZOHxlID4Tu8R7w
1340,Check if removing an edge can divide a Binary Tree in two halves | GeeksforGeeks,/watch?v=t1X6GFG0Bjo,2.7K views,5 years ago,5:53,https://i.ytimg.com/vi/t1X6GFG0Bjo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqRK5AdqWXS_1Moyo5lZkTUDpefQ
1341,Check if leaf traversal of two Binary Trees is same | GeeksforGeeks,/watch?v=OaRjwLaGGso,3.2K views,5 years ago,10:0,https://i.ytimg.com/vi/OaRjwLaGGso/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgD1udaibq01BmOkaUSpXOYVa9KA
1342,Check if a binary tree is subtree of another binary tree | Part 1 | GeeksforGeeks,/watch?v=npetHinL22Q,16K views,5 years ago,4:05,https://i.ytimg.com/vi/npetHinL22Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBESyMSX7Q8Juon9Op03bnkip8NSQ
1343,CPU Scheduling | Operating System | GeeksforGeeks,/watch?v=wO2O3WY5uYc,26K views,5 years ago,1:48,https://i.ytimg.com/vi/wO2O3WY5uYc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC53zBThEq19whAboB4v3aCklmSXA
1344,Check for Symmetric Binary Tree (Iterative Approach) | GeeksforGeeks,/watch?v=7yXBnlHZ0tY,5.4K views,5 years ago,3:57,https://i.ytimg.com/vi/7yXBnlHZ0tY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAjUj9NphHFarsKmvfCGMgvZ9mAFw
1345,Check for Children Sum Property in a Binary Tree | GeeksforGeeks,/watch?v=FrLT_RtbbIQ,6K views,5 years ago,6:50,https://i.ytimg.com/vi/FrLT_RtbbIQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9Ho4iEhkmzYmFTi3uR9Yq9JnaCA
1346,Change a Binary Tree so that every node stores sum of all nodes in left subtree | GeeksforGeeks,/watch?v=EkmG-FKRjBQ,3.4K views,5 years ago,4:58,https://i.ytimg.com/vi/EkmG-FKRjBQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDE1cdoPIX84ueD_AuHr5BE9daSg
1347,Calculate depth of a full Binary tree from Preorder | GeeksforGeeks,/watch?v=RCfG0Bw75rk,5.2K views,5 years ago,3:43,https://i.ytimg.com/vi/RCfG0Bw75rk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvi5C8u2sfMptqDafHQTLsH9ZhvQ
1348,Boundary Traversal of binary tree | GeeksforGeeks,/watch?v=7yFf4nKsamU,25K views,5 years ago,5:37,https://i.ytimg.com/vi/7yFf4nKsamU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1FLn4LY5b6DKBr57_FuKa4jWDww
1349,Python Programming Tutorial | Python Modules - Part 1 | GeeksforGeeks,/watch?v=nfYZL-uFm-c,44K views,5 years ago,3:03,https://i.ytimg.com/vi/nfYZL-uFm-c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDdhWrm1hp6I_a7_TYcLIIXKzUvjg
1350,Maximum size square sub-matrix with all 1s | GeeksforGeeks,/watch?v=vI4PE4JdadE,40K views,5 years ago,6:02,https://i.ytimg.com/vi/vI4PE4JdadE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLChOK4fe8mJvI8dgUEWrW9mvk6LDg
1351,Count number of ways to reach a given score in a game | GeeksforGeeks,/watch?v=LoKW5RkQ_1s,33K views,5 years ago,4:33,https://i.ytimg.com/vi/LoKW5RkQ_1s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATAiaeNExpGBjiKlGC22qsJMNJbA
1352,Maximum Length Chain of Pairs | Dynamic Programming (Set 20) | GeeksforGeeks,/watch?v=v-HIXptqM3Q,23K views,5 years ago,4:52,https://i.ytimg.com/vi/v-HIXptqM3Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlGmykkTRJa69A3qgZe8vnqKRsxQ
1353,Print ‘K’th least significant bit of a number | GeeksforGeeks,/watch?v=tB7Qp4copus,5.9K views,5 years ago,4:18,https://i.ytimg.com/vi/tB7Qp4copus/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4k8hEvh-S3vT7UM_dvO1JiYXJFA
1354,Root to leaf path sum equal to a given number | GeeksforGeeks,/watch?v=4TcWoBQmG4c,19K views,5 years ago,3:16,https://i.ytimg.com/vi/4TcWoBQmG4c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD43TgE3_eut46lqGiMTypjmIjPnw
1355,Print Ancestors of a given node in Binary Tree | GeeksforGeeks,/watch?v=1-z-kptKTFM,14K views,5 years ago,3:47,https://i.ytimg.com/vi/1-z-kptKTFM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDiLK-14krLtkat5XJ6E9LtvpfCWA
1356,Python Programming Tutorial - Operator Functions - Part 2 | GeeksforGeeks,/watch?v=eVN7uYg0jm8,6.2K views,5 years ago,4:00,https://i.ytimg.com/vi/eVN7uYg0jm8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFmYeJrZjvd3fQmVu5B9_Gifwhtw
1357,Find distance from root to given node in a binary tree | GeeksforGeeks,/watch?v=pavbfn1FHrs,13K views,5 years ago,4:03,https://i.ytimg.com/vi/pavbfn1FHrs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDTWK7J2KdyUXX9KvylXy1ClxNfig
1358,C Program to print Floyd’s triangle | GeeksforGeeks,/watch?v=VOk9-jsvpRc,7.2K views,5 years ago,2:14,https://i.ytimg.com/vi/VOk9-jsvpRc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0qNAP3JpmYberR0xeGmSQq1TPYg
1359,How to get started with GSOC? | GeeksforGeeks,/watch?v=k7go4SZFPxQ,41K views,5 years ago,3:12,https://i.ytimg.com/vi/k7go4SZFPxQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5J3u69kzDCL1JxgIgdGADzmw1kw
1360,Jump Search | GeeksforGeeks,/watch?v=63kS6ZkMpkA,46K views,5 years ago,1:53,https://i.ytimg.com/vi/63kS6ZkMpkA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB94ymznnS7CFJGtZL8XT_DeT67DA
1361,Check in binary array the number represented by a subarray is odd or even | GeeksforGeeks,/watch?v=BECS0wqKJGQ,1.2K views,5 years ago,1:39,https://i.ytimg.com/vi/BECS0wqKJGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9pT9OiqM2b-KNKVClumQmtjt-fw
1362,Print level order traversal line by line | Set 1 | GeeksforGeeks,/watch?v=WheCF0n2Hl4,17K views,5 years ago,7:04,https://i.ytimg.com/vi/WheCF0n2Hl4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVRJ3uA54ZNfJkmmt6HHLB5dJi7A
1363,Josephus Problem | GeeksforGeeks,/watch?v=fZ3p2Iw-O2I,130K views,5 years ago,12:1,https://i.ytimg.com/vi/fZ3p2Iw-O2I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCsrZX7BcWCCow3_nWZmyF67CvwEQ
1364,Extract Leaves of a Binary Tree in a Doubly Linked List | GeeksforGeeks,/watch?v=JH9Jea12MEI,8.7K views,5 years ago,4:53,https://i.ytimg.com/vi/JH9Jea12MEI/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARgyIGUoNjAP&rs=AOn4CLA1QcA8GGr4ZRDmWyCChsLngUbesw
1365,Find mirror of a given node in Binary tree | GeeksforGeeks,/watch?v=lN848OkmMY4,4.9K views,5 years ago,3:18,https://i.ytimg.com/vi/lN848OkmMY4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrZ0pRAv13mcQhOmfqFG9u4HZoTw
1366,Foldable Binary Trees | GeeksforGeeks,/watch?v=DxUFjEn8ul0,5.1K views,5 years ago,3:23,https://i.ytimg.com/vi/DxUFjEn8ul0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDILwCvfPczns9F_oj_h10HESplIw
1367,Merge Two Binary Trees by doing Node Sum (Recursive) | GeeksforGeeks,/watch?v=PbnNL7bbHe8,13K views,5 years ago,4:31,https://i.ytimg.com/vi/PbnNL7bbHe8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDr1MAhS2wxlReL6a_-kMFpQ-8GcA
1368,Morris traversal for Preorder | GeeksforGeeks,/watch?v=fLwUTc0kQHI,24K views,5 years ago,5:33,https://i.ytimg.com/vi/fLwUTc0kQHI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2QBU_7cSndL7SsWjf4hC2Gzb7qw
1369,Array Rotation | GeeksforGeeks,/watch?v=viaha1SnpT4,227K views,5 years ago,4:49,https://i.ytimg.com/vi/viaha1SnpT4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKGx0ERxC-c95X7edcZbk4Y_if1w
1370,Populate Inorder Successor for all nodes | GeeksforGeeks,/watch?v=-XeSr0OUWpM,8.1K views,5 years ago,4:17,https://i.ytimg.com/vi/-XeSr0OUWpM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBWyID7KBLi2NF-NICn5p_2vIGp6g
1371,Print all nodes that don’t have sibling | GeeksforGeeks,/watch?v=2ua260BMwJk,8.1K views,5 years ago,3:41,https://i.ytimg.com/vi/2ua260BMwJk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-0sbaCmWpWgPlBtGn8pwoE48UFg
1372,Print nodes at k distance from root | GeeksforGeeks,/watch?v=89ZBW5q8ThQ,10K views,5 years ago,3:53,https://i.ytimg.com/vi/89ZBW5q8ThQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQD2zYtGSM1Su47UKa33uh1SCpBA
1373,Print Postorder traversal from given Inorder and Preorder traversals | GeeksforGeeks,/watch?v=BEbX2fEl4W0,38K views,5 years ago,5:37,https://i.ytimg.com/vi/BEbX2fEl4W0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMHuKOvoOusR9J5ggEG8nXi2AsWw
1374,Tree Sort | GeeksforGeeks,/watch?v=n2MLjGeK7qA,60K views,5 years ago,2:20,https://i.ytimg.com/vi/n2MLjGeK7qA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtgUyyh3Xfo3_1O-F1ndSFn7SHgw
1375,Reverse a number using stack | GeeksforGeeks,/watch?v=JesKFC4na5w,16K views,5 years ago,5:49,https://i.ytimg.com/vi/JesKFC4na5w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALc-j-eIU5stWmfpIaspReCtT6sw
1376,Find maximum number that can be formed using digits of a given number | GeeksforGeeks,/watch?v=bywFHWV0NS0,27K views,5 years ago,5:25,https://i.ytimg.com/vi/bywFHWV0NS0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3tg6J6gNimtKCDCfOYE6oOWR1-Q
1377,Convert characters of a string to opposite case | GeeksforGeeks,/watch?v=zOD0lG8E8BU,15K views,5 years ago,4:01,https://i.ytimg.com/vi/zOD0lG8E8BU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCn8nTP7M8m7XXj_XcYhT95s9vgRQ
1378,Painting Fence Algorithm | GeeksforGeeks,/watch?v=FDYRfavMV8k,23K views,5 years ago,3:08,https://i.ytimg.com/vi/FDYRfavMV8k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbo4wcgPKidrKDETJuZQWuFsb_LA
1379,Find Minimum Depth of a Binary Tree | GeeksforGeeks,/watch?v=QaaclTlZqEU,19K views,5 years ago,2:09,https://i.ytimg.com/vi/QaaclTlZqEU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1cbxQj91SSD6iTkG0L_T80FXsuw
1380,Adam Number | GeeksforGeeks,/watch?v=7VyaFj-SYlE,9K views,5 years ago,4:12,https://i.ytimg.com/vi/7VyaFj-SYlE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAzwrQIjqmL_Y7iW9aQ09Ebz-dZ7Q
1381,Print nodes between two given level numbers of a binary tree | GeeksforGeeks,/watch?v=wpMRySN_2LM,4.2K views,5 years ago,8:29,https://i.ytimg.com/vi/wpMRySN_2LM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1B3EBUJyjy8X1hnxlvbrexnWrZg
1382,Find the minimum value to be added so that array becomes balanced | GeeksforGeeks,/watch?v=Zq1XLf5DTSo,4.5K views,5 years ago,2:33,https://i.ytimg.com/vi/Zq1XLf5DTSo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_DKdYjX9u5Ox0f-e1gnNFRsvYJw
1383,Advantages of BST over Hash Table | GeeksforGeeks,/watch?v=PkO4Fy2R6Oo,38K views,5 years ago,1:59,https://i.ytimg.com/vi/PkO4Fy2R6Oo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqSht4A3mFFYMqaAaCtjIXx3fQkg
1384,Print Right View of a Binary Tree | GeeksforGeeks,/watch?v=rnRRlhTflLs,19K views,5 years ago,5:33,https://i.ytimg.com/vi/rnRRlhTflLs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDe1TBtA2mf8ZvF6F_BaknO-L8lew
